text_unit_id,review_id,store_key,store_name,rating,rated_at,sentiment,aspect_scores,source,feedback,chunk_text,chunk_index,n_chunks
tu_4079fa8cfcaa640c,4079fa8cfcaa640c,67574,Bánh Tráng Mập - Lê Thanh Nghị,4.9,,neutral,{},befood_comment,"Đáng đồng tiền, Đóng gói tốt, Ngon xỉu","Tên quán: Bánh Tráng Mập - Lê Thanh Nghị
Nguồn: befood_comment
Rating người dùng: 4.9
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền, Đóng gói tốt, Ngon xỉu",0,1
tu_9f85cdb72dc5125e,9f85cdb72dc5125e,67574,Bánh Tráng Mập - Lê Thanh Nghị,4.9,,neutral,{},befood_comment,Không hợp khẩu vị,"Tên quán: Bánh Tráng Mập - Lê Thanh Nghị
Nguồn: befood_comment
Rating người dùng: 4.9
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Không hợp khẩu vị",0,1
tu_4302bb1a72071919,4302bb1a72071919,67574,Bánh Tráng Mập - Lê Thanh Nghị,4.9,,neutral,{},befood_comment,"vị cũng ok, bánh tráng hợp khẩu vị mình","Tên quán: Bánh Tráng Mập - Lê Thanh Nghị
Nguồn: befood_comment
Rating người dùng: 4.9
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: vị cũng ok, bánh tráng hợp khẩu vị mình",0,1
tu_25b1e6eb67492c5d,25b1e6eb67492c5d,7160,Bún Chả Mẹ Nga - Vân Hồ 3,4.3,,neutral,{},befood_comment,"oder bún + nem 3 xuất thiếu cả 3 xuất dêud k có nem, Sai/Thiếu món","Tên quán: Bún Chả Mẹ Nga - Vân Hồ 3
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: oder bún + nem 3 xuất thiếu cả 3 xuất dêud k có nem, Sai/Thiếu món",0,1
tu_8679f22357aed085,8679f22357aed085,7160,Bún Chả Mẹ Nga - Vân Hồ 3,4.3,,neutral,{},befood_comment,Khá ngon,"Tên quán: Bún Chả Mẹ Nga - Vân Hồ 3
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Khá ngon",0,1
tu_7816a82a55175fd2,7816a82a55175fd2,7160,Bún Chả Mẹ Nga - Vân Hồ 3,4.3,,neutral,{},befood_comment,"Đóng gói chưa tốt, Sai/Thiếu món, Không đảm bảo vệ sinh","Tên quán: Bún Chả Mẹ Nga - Vân Hồ 3
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói chưa tốt, Sai/Thiếu món, Không đảm bảo vệ sinh",0,1
tu_34ca550bc9873ce6,34ca550bc9873ce6,7160,Bún Chả Mẹ Nga - Vân Hồ 3,4.3,,neutral,{},befood_comment,"không có dụng cụ ăn, chỉ mình túi nilong","Tên quán: Bún Chả Mẹ Nga - Vân Hồ 3
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: không có dụng cụ ăn, chỉ mình túi nilong",0,1
tu_9932f5dfc00d95ea,9932f5dfc00d95ea,7160,Bún Chả Mẹ Nga - Vân Hồ 3,4.3,,neutral,{},befood_comment,"tệ rau bẩn , nguội nói chung rất tệ lần đầu gặp phải quán như vậy","Tên quán: Bún Chả Mẹ Nga - Vân Hồ 3
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: tệ rau bẩn , nguội nói chung rất tệ lần đầu gặp phải quán như vậy",0,1
tu_aabf932f9f57891b,aabf932f9f57891b,7160,Bún Chả Mẹ Nga - Vân Hồ 3,4.3,,neutral,{},befood_comment,"k có đồ đựng, quá ít","Tên quán: Bún Chả Mẹ Nga - Vân Hồ 3
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: k có đồ đựng, quá ít",0,1
tu_1bdf4b1bba8d72f2,1bdf4b1bba8d72f2,117526,Bếp Bé Bếu - Cơm & Bánh Mì Nướng Trung Hoa - Lê Thanh Nghị,5.0,,neutral,{},befood_comment,Ngon xỉu,"Tên quán: Bếp Bé Bếu - Cơm & Bánh Mì Nướng Trung Hoa - Lê Thanh Nghị
Nguồn: befood_comment
Rating người dùng: 5.0
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu",0,1
tu_b1a7cdf91b9deb5a,b1a7cdf91b9deb5a,8919,Cơm Sạch Mẹ Shin - Tô Hoàng,4.5,,neutral,{},befood_comment,"được đúng 3 miếng sườn nhỏ, cơm thì nhão, Không hợp khẩu vị","Tên quán: Cơm Sạch Mẹ Shin - Tô Hoàng
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: được đúng 3 miếng sườn nhỏ, cơm thì nhão, Không hợp khẩu vị",0,1
tu_2ec03c52b38cb0de,2ec03c52b38cb0de,8919,Cơm Sạch Mẹ Shin - Tô Hoàng,4.5,,neutral,{},befood_comment,"ok, Đóng gói tốt","Tên quán: Cơm Sạch Mẹ Shin - Tô Hoàng
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: ok, Đóng gói tốt",0,1
tu_56e3849f555a59df,56e3849f555a59df,8919,Cơm Sạch Mẹ Shin - Tô Hoàng,4.5,,neutral,{},befood_comment,Khá ngon,"Tên quán: Cơm Sạch Mẹ Shin - Tô Hoàng
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Khá ngon",0,1
tu_18b48fefad4016c1,18b48fefad4016c1,8919,Cơm Sạch Mẹ Shin - Tô Hoàng,4.5,,neutral,{},befood_comment,"Cơm sườn ổn, hơi mặn, ăn với cơm ok. Cơm ba chỉ ghi có tôm chua nhưng về không có. Mình đặt cho ng nhà ăn, chưa kịp gọi nhà hàng hỏi thì ng nhà ăn rồi nên thôi. cơm thịt cx ok nhưng mìh đặt vì thấy có tôm chua, về k có nên hơi thất vọng","Tên quán: Cơm Sạch Mẹ Shin - Tô Hoàng
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Cơm sườn ổn, hơi mặn, ăn với cơm ok. Cơm ba chỉ ghi có tôm chua nhưng về không có. Mình đặt cho ng nhà ăn, chưa kịp gọi nhà hàng hỏi thì ng nhà ăn rồi nên thôi. cơm thịt cx ok nhưng mìh đặt vì thấy có tôm chua, về k có nên hơi thất vọng",0,1
tu_575dfd1b034f4fb2,575dfd1b034f4fb2,8919,Cơm Sạch Mẹ Shin - Tô Hoàng,4.5,,neutral,{},befood_comment,"cơm ngon, nhìn sạch sẽ. giá 70k phần cơm này là cao nhưng có vocher nên mình thấy cũng hợp lí","Tên quán: Cơm Sạch Mẹ Shin - Tô Hoàng
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: cơm ngon, nhìn sạch sẽ. giá 70k phần cơm này là cao nhưng có vocher nên mình thấy cũng hợp lí",0,1
tu_80099ccb265ac9e4,80099ccb265ac9e4,8919,Cơm Sạch Mẹ Shin - Tô Hoàng,4.5,,neutral,{},befood_comment,"chất lượng gạo so với trước đây mình từng đặtbị giảm đi, ăn gạo rất chán","Tên quán: Cơm Sạch Mẹ Shin - Tô Hoàng
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: chất lượng gạo so với trước đây mình từng đặtbị giảm đi, ăn gạo rất chán",0,1
tu_0d86425edc92b055,0d86425edc92b055,8919,Cơm Sạch Mẹ Shin - Tô Hoàng,4.5,,neutral,{},befood_comment,Tệ ko bao giờ có lần sau,"Tên quán: Cơm Sạch Mẹ Shin - Tô Hoàng
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Tệ ko bao giờ có lần sau",0,1
tu_f43d051aa8af858b,f43d051aa8af858b,123211,Phạm Gia Food - Cơm Tấm & Lẩu Ly - Trần Đại Nghĩa,4.8,,neutral,{},befood_comment,Ngon xỉu,"Tên quán: Phạm Gia Food - Cơm Tấm & Lẩu Ly - Trần Đại Nghĩa
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu",0,1
tu_1bab8c1b14db1949,1bab8c1b14db1949,123211,Phạm Gia Food - Cơm Tấm & Lẩu Ly - Trần Đại Nghĩa,4.8,,neutral,{},befood_comment,"Đóng gói tốt, Đáng đồng tiền, Ngon xỉu, Sạch sẽ","Tên quán: Phạm Gia Food - Cơm Tấm & Lẩu Ly - Trần Đại Nghĩa
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói tốt, Đáng đồng tiền, Ngon xỉu, Sạch sẽ",0,1
tu_91e92ec5c322768d,91e92ec5c322768d,123211,Phạm Gia Food - Cơm Tấm & Lẩu Ly - Trần Đại Nghĩa,4.8,,neutral,{},befood_comment,shop quên bì thêm của em,"Tên quán: Phạm Gia Food - Cơm Tấm & Lẩu Ly - Trần Đại Nghĩa
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: shop quên bì thêm của em",0,1
tu_50ef4362f8f8134e,50ef4362f8f8134e,123211,Phạm Gia Food - Cơm Tấm & Lẩu Ly - Trần Đại Nghĩa,4.8,,neutral,{},befood_comment,quá dở cơm làm như vậy mất khách ăn chả ra gì lần sau đừng làm vậy thà bán đắt mà ăn còn ngon như cơm săp đổ đi bán cho khách hàng,"Tên quán: Phạm Gia Food - Cơm Tấm & Lẩu Ly - Trần Đại Nghĩa
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: quá dở cơm làm như vậy mất khách ăn chả ra gì lần sau đừng làm vậy thà bán đắt mà ăn còn ngon như cơm săp đổ đi bán cho khách hàng",0,1
tu_af52380f16d3d3e2,af52380f16d3d3e2,111026,Cơm Ngon Hà Nội - Bà Triệu,4.4,,neutral,{},befood_comment,"Sạch sẽ, Đóng gói tốt, Đáng đồng tiền, Ngon xỉu","Tên quán: Cơm Ngon Hà Nội - Bà Triệu
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ, Đóng gói tốt, Đáng đồng tiền, Ngon xỉu",0,1
tu_b68a6b5bb2a419db,b68a6b5bb2a419db,111026,Cơm Ngon Hà Nội - Bà Triệu,4.4,,neutral,{},befood_comment,"đồ ăn như hình ăn ngon, Sạch sẽ, Đóng gói tốt","Tên quán: Cơm Ngon Hà Nội - Bà Triệu
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: đồ ăn như hình ăn ngon, Sạch sẽ, Đóng gói tốt",0,1
tu_6f1b616bf2f06240,6f1b616bf2f06240,111026,Cơm Ngon Hà Nội - Bà Triệu,4.4,,neutral,{},befood_comment,Đóng gói tốt,"Tên quán: Cơm Ngon Hà Nội - Bà Triệu
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói tốt",0,1
tu_b7afc5d461371004,b7afc5d461371004,111026,Cơm Ngon Hà Nội - Bà Triệu,4.4,,neutral,{},befood_comment,Giá hơi đắt,"Tên quán: Cơm Ngon Hà Nội - Bà Triệu
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Giá hơi đắt",0,1
tu_e8bca208b6a3c6a6,e8bca208b6a3c6a6,111026,Cơm Ngon Hà Nội - Bà Triệu,4.4,,neutral,{},befood_comment,"Giá hơi đắt, Khá ngon","Tên quán: Cơm Ngon Hà Nội - Bà Triệu
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Giá hơi đắt, Khá ngon",0,1
tu_b8af31a85447ad32,b8af31a85447ad32,111026,Cơm Ngon Hà Nội - Bà Triệu,4.4,,neutral,{},befood_comment,"mình đặt thêm canh và trứng ốp mà quán không giao, Sai/Thiếu món","Tên quán: Cơm Ngon Hà Nội - Bà Triệu
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: mình đặt thêm canh và trứng ốp mà quán không giao, Sai/Thiếu món",0,1
tu_b5c1c207e884a049,b5c1c207e884a049,111026,Cơm Ngon Hà Nội - Bà Triệu,4.4,,neutral,{},befood_comment,Sai/Thiếu món,"Tên quán: Cơm Ngon Hà Nội - Bà Triệu
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sai/Thiếu món",0,1
tu_e09cb6ab3c43bd07,e09cb6ab3c43bd07,111026,Cơm Ngon Hà Nội - Bà Triệu,4.4,,neutral,{},befood_comment,cơm đầy đặn nhưng có hơi ít sốt đi kèm,"Tên quán: Cơm Ngon Hà Nội - Bà Triệu
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: cơm đầy đặn nhưng có hơi ít sốt đi kèm",0,1
tu_edd5aca45f90c75f,edd5aca45f90c75f,27416,Bún Chả Minh Béo - Vân Hồ,4.3,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Khác, Đóng gói tốt","Tên quán: Bún Chả Minh Béo - Vân Hồ
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Khác, Đóng gói tốt",0,1
tu_762d3870683ed6ab,762d3870683ed6ab,27416,Bún Chả Minh Béo - Vân Hồ,4.3,,neutral,{},befood_comment,Khác,"Tên quán: Bún Chả Minh Béo - Vân Hồ
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Khác",0,1
tu_869708d277976469,869708d277976469,27416,Bún Chả Minh Béo - Vân Hồ,4.3,,neutral,{},befood_comment,Không hợp khẩu vị,"Tên quán: Bún Chả Minh Béo - Vân Hồ
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Không hợp khẩu vị",0,1
tu_bb540ac59dcc1da9,bb540ac59dcc1da9,136086,Cơm Gà Rán Đài Loan - OMEGA - Tạ Quang Bửu,5.0,,neutral,{},befood_comment,"Chụp ảnh review hơi xấu, nhưng mà đồ ăn thực tế cũng đầy đủ, ngon lắm nha, lần sau ăn gà thì chắc chắn sẽ đặt của quán, Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt","Tên quán: Cơm Gà Rán Đài Loan - OMEGA - Tạ Quang Bửu
Nguồn: befood_comment
Rating người dùng: 5.0
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Chụp ảnh review hơi xấu, nhưng mà đồ ăn thực tế cũng đầy đủ, ngon lắm nha, lần sau ăn gà thì chắc chắn sẽ đặt của quán, Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",0,1
tu_1ae9e217f941b937,1ae9e217f941b937,117708,Cơm Gà Cô Tấm - Tạ Quang Bửu,5.0,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Đóng gói tốt","Tên quán: Cơm Gà Cô Tấm - Tạ Quang Bửu
Nguồn: befood_comment
Rating người dùng: 5.0
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Đóng gói tốt",0,1
tu_c944ee5966dead06,c944ee5966dead06,73491,U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2,4.8,,neutral,{},befood_comment,"Đóng gói tốt, Ngon xỉu, Đáng đồng tiền, Sạch sẽ","Tên quán: U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói tốt, Ngon xỉu, Đáng đồng tiền, Sạch sẽ",0,1
tu_eab440cd5c5ab42e,eab440cd5c5ab42e,73491,U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2,4.8,,neutral,{},befood_comment,"Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ","Tên quán: U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ",0,1
tu_bc9cf70d4d583419,bc9cf70d4d583419,73491,U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2,4.8,,neutral,{},befood_comment,"Sạch sẽ, Đáng đồng tiền, Ngon xỉu, Đóng gói tốt","Tên quán: U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ, Đáng đồng tiền, Ngon xỉu, Đóng gói tốt",0,1
tu_1cb1796668216a5e,1cb1796668216a5e,73491,U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2,4.8,,neutral,{},befood_comment,"Sạch sẽ, Đáng đồng tiền, Đóng gói tốt, Ngon xỉu","Tên quán: U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ, Đáng đồng tiền, Đóng gói tốt, Ngon xỉu",0,1
tu_76d151fdd76b78ff,76d151fdd76b78ff,73491,U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2,4.8,,neutral,{},befood_comment,"vị rất ngon nha ^^, Ngon xỉu, Sạch sẽ","Tên quán: U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: vị rất ngon nha ^^, Ngon xỉu, Sạch sẽ",0,1
tu_a98f4265ea9ddaf0,a98f4265ea9ddaf0,73491,U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2,4.8,,neutral,{},befood_comment,"Sạch sẽ, Đóng gói tốt, Đáng đồng tiền, Ngon xỉu","Tên quán: U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ, Đóng gói tốt, Đáng đồng tiền, Ngon xỉu",0,1
tu_38bb5de08c284f65,38bb5de08c284f65,73491,U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2,4.8,,neutral,{},befood_comment,hơi ít rau trộn,"Tên quán: U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: hơi ít rau trộn",0,1
tu_c636d1538cccf67b,c636d1538cccf67b,8805,Gà Rán Texas Chicken - Bạch Mai,4.8,,neutral,{},befood_comment,"Delicious, Worth the price, Clean, Good packaging","Tên quán: Gà Rán Texas Chicken - Bạch Mai
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Delicious, Worth the price, Clean, Good packaging",0,1
tu_0fd89e41c077e801,0fd89e41c077e801,8805,Gà Rán Texas Chicken - Bạch Mai,4.8,,neutral,{},befood_comment,"thiếu bánh cuộn gà 😡, Sai/Thiếu món","Tên quán: Gà Rán Texas Chicken - Bạch Mai
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: thiếu bánh cuộn gà 😡, Sai/Thiếu món",0,1
tu_95fa46bbec89ae15,95fa46bbec89ae15,8805,Gà Rán Texas Chicken - Bạch Mai,4.8,,neutral,{},befood_comment,Giao thiếu phần khoai tây chiên của mình rồi ạ,"Tên quán: Gà Rán Texas Chicken - Bạch Mai
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Giao thiếu phần khoai tây chiên của mình rồi ạ",0,1
tu_e3ff81c0a8ab0034,e3ff81c0a8ab0034,8805,Gà Rán Texas Chicken - Bạch Mai,4.8,,neutral,{},befood_comment,tôi đặt khoai tây chiên cơ mà?,"Tên quán: Gà Rán Texas Chicken - Bạch Mai
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: tôi đặt khoai tây chiên cơ mà?",0,1
tu_78ba0e4e05577c0f,78ba0e4e05577c0f,81353,Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành,4.6,,neutral,{},befood_comment,"Đóng gói tốt, Sạch sẽ, Đáng đồng tiền, Ngon xỉu","Tên quán: Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói tốt, Sạch sẽ, Đáng đồng tiền, Ngon xỉu",0,1
tu_f5f8bb345d03b1a6,f5f8bb345d03b1a6,81353,Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành,4.6,,neutral,{},befood_comment,Ngon xỉu,"Tên quán: Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu",0,1
tu_9a1e100ca66475c6,9a1e100ca66475c6,81353,Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành,4.6,,neutral,{},befood_comment,"Đóng gói tốt, Sạch sẽ","Tên quán: Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói tốt, Sạch sẽ",0,1
tu_7399db057c6af863,7399db057c6af863,81353,Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành,4.6,,neutral,{},befood_comment,"gọi thêm 3 phần cơm mà ko có luôn, Sai/Thiếu món","Tên quán: Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: gọi thêm 3 phần cơm mà ko có luôn, Sai/Thiếu món",0,1
tu_c05118b708144394,c05118b708144394,81353,Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành,4.6,,neutral,{},befood_comment,cơm thêm ko có,"Tên quán: Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: cơm thêm ko có",0,1
tu_e1ecc169314d8f9c,e1ecc169314d8f9c,81353,Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành,4.6,,neutral,{},befood_comment,hơi ít,"Tên quán: Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: hơi ít",0,1
tu_7234737a63a66801,7234737a63a66801,81353,Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành,4.6,,neutral,{},befood_comment,cá kho bỏ tủ lạnh ra chưa hâm nóng cho khách hàng.,"Tên quán: Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: cá kho bỏ tủ lạnh ra chưa hâm nóng cho khách hàng.",0,1
tu_637001e949170ee7,637001e949170ee7,77167,Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân,4.2,,neutral,{},befood_comment,"ôi chưa bh ăn bát bún dở ntn :)) nước nhạt toẹt chả thì hôi làm ăn k dc thì đừng làm tởm, Không hợp khẩu vị, Đóng gói chưa tốt, Sai/Thiếu món, Không đảm bảo vệ sinh","Tên quán: Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân
Nguồn: befood_comment
Rating người dùng: 4.2
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: ôi chưa bh ăn bát bún dở ntn :)) nước nhạt toẹt chả thì hôi làm ăn k dc thì đừng làm tởm, Không hợp khẩu vị, Đóng gói chưa tốt, Sai/Thiếu món, Không đảm bảo vệ sinh",0,1
tu_42015e402861f25e,42015e402861f25e,77167,Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân,4.2,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ","Tên quán: Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân
Nguồn: befood_comment
Rating người dùng: 4.2
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ",0,1
tu_037524472026eec6,037524472026eec6,77167,Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân,4.2,,neutral,{},befood_comment,Khá ngon,"Tên quán: Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân
Nguồn: befood_comment
Rating người dùng: 4.2
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Khá ngon",0,1
tu_37dc594557b05e4d,37dc594557b05e4d,77167,Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân,4.2,,neutral,{},befood_comment,Không làm đúng ghi chú,"Tên quán: Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân
Nguồn: befood_comment
Rating người dùng: 4.2
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Không làm đúng ghi chú",0,1
tu_df3146b29c947b8c,df3146b29c947b8c,77167,Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân,4.2,,neutral,{},befood_comment,gọi thêm bún nhưng không có thêm,"Tên quán: Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân
Nguồn: befood_comment
Rating người dùng: 4.2
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: gọi thêm bún nhưng không có thêm",0,1
tu_1cd3cd847de23872,1cd3cd847de23872,77167,Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân,4.2,,neutral,{},befood_comment,dở đ thể chịu được,"Tên quán: Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân
Nguồn: befood_comment
Rating người dùng: 4.2
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: dở đ thể chịu được",0,1
